name,type,hasName,hasRoleType,label,correspondsToFrameElement,hasDefinition
Role_Frame_Scale_parameter,"['Role', 'NamedIndividual', 'Role']",['parameter'],,['Scale.parameter'],,['what the scale is about']
Role_Frame_Plurality_plurality_entity,"['NamedIndividual', 'Role', 'Role']",['plurality_entity'],,['Plurality.plurality_entity'],,['multiplex -- the plurality as an entity']
Role_Frame_Journey_vehicle,"['NamedIndividual', 'Role', 'Role']",['vehicle'],,['Journey.vehicle'],,
Role_Frame_Motion_motion_x_schema,"['NamedIndividual', 'Role', 'Role']",['motion_x-schema'],,['Motion.motion_x-schema'],,
Role_Frame_Disease_doctor,"['NamedIndividual', 'Role', 'Role']",['doctor'],,['Disease.doctor'],,
Role_Frame_Complex_process_process2,"['NamedIndividual', 'Role', 'Role']",['process2'],['Process'],['Complex_process.process2'],,
Role_Frame_Investment_Investment_outcome,"['NamedIndividual', 'Role', 'Role']",['Investment_outcome'],,['Investment.Investment_outcome'],,
Role_Frame_Quantity_entity,"['NamedIndividual', 'Role', 'Role']",['entity'],,['Quantity.entity'],['Entity'],['the thing that is being quantified']
Role_Frame_Tending_to_plants_plant,"['NamedIndividual', 'Role', 'Role']",['plant'],,['Tending to plants.plant'],,['the thing the gardener tends']
Role_Frame_Building_building_integrity,"['NamedIndividual', 'Role', 'Role']",['building_integrity'],,['Building.building_integrity'],,
Role_Frame_Laundering_laundry_process,"['NamedIndividual', 'Role', 'Role']",['laundry_process'],['Cleaning'],['Laundering.laundry_process'],,
Role_Frame_Social_group_group_decision_making,"['NamedIndividual', 'Role', 'Role']",['group_decision_making'],,['Social group.group_decision_making'],,
Role_Frame_Legislation_enactment_enactment_process,"['NamedIndividual', 'Role', 'Role']",['enactment_process'],,['Legislation enactment.enactment_process'],,"[""overall process in which legislators' actions change status of bill""]"
Role_Frame_Plants_plant_life_cycle,"['Role', 'NamedIndividual', 'Role']",['plant_life_cycle'],,['Plants.plant_life_cycle'],,
Role_Frame_Plant_life_cycle_plant_sprouting_stage,"['Role', 'NamedIndividual', 'Role']",['plant_sprouting_stage'],,['Plant life cycle.plant_sprouting_stage'],,
Role_Frame_Proximity_norm,"['NamedIndividual', 'Role', 'Role']",['norm'],,['Proximity.norm'],,['normal/expected distance between profiled_region and ground']
Role_Frame_Self_initiated_state_change_value_standard,"['NamedIndividual', 'Role', 'Role']",['value_standard'],,['Self-initiated state change.value_standard'],,
Role_Frame_Strict_father_family_family_whole,"['Role', 'NamedIndividual', 'Role']",['family_whole'],,['Strict father family.family_whole'],,
Role_Frame_Searching_searcher,"['Role', 'NamedIndividual', 'Role']",['searcher'],,['Searching.searcher'],,['the agent who is looking for something']
Role_Frame_Object_collection_less,"['Role', 'NamedIndividual', 'Role']",['less'],,['Object collection.less'],,
Role_Frame_Government_institution_position_holders,"['NamedIndividual', 'Role', 'Role']",['position_holders'],,['Government institution.position_holders'],,['people whole fill positions']
Role_Frame_Financial_resource_resource,"['Role', 'NamedIndividual', 'Role']",['resource'],,['Financial resource.resource'],,
Role_Frame_Surface_surface,"['NamedIndividual', 'Role', 'Role']",['surface'],,['Surface.surface'],,
Role_Frame_Career_career_trajectory,"['NamedIndividual', 'Role', 'Role']",['career_trajectory'],,['Career.career_trajectory'],,
Role_Frame_Judgment_non_normative_judged_action,"['Role', 'NamedIndividual', 'Role']",['non-normative_judged_action'],,['Judgment.non-normative_judged_action'],,['judged_action does not conform to standards']
Role_Frame_Gun_control_legislation_proponent_of_legislation,"['NamedIndividual', 'Role', 'Role']",['proponent_of_legislation'],,['Gun control legislation.proponent_of_legislation'],,
Role_Frame_Unstable_unstable_entity,"['NamedIndividual', 'Role', 'Role']",['unstable_entity'],,['Unstable.unstable_entity'],,
Role_Frame_Lose_possession_lose_possession_x_schema_finish,"['NamedIndividual', 'Role', 'Role']",['lose_possession_x-schema.finish'],,['Lose possession.lose_possession_x-schema.finish'],,
Role_Frame_Fierce_animal_prey,"['NamedIndividual', 'Role', 'Role']",['prey'],,['Fierce animal.prey'],,
Role_Frame_Erosion_erosion_cause,"['Role', 'NamedIndividual', 'Role']",['erosion_cause'],,['Erosion.erosion_cause'],,"['force', 'entity or process']"
Role_Frame_Trust_relationship_change_in_relationship_integrity,"['Role', 'NamedIndividual', 'Role']",['change_in_relationship_integrity'],,['Trust relationship.change_in_relationship_integrity'],,
Role_Frame_Theory_theoretical_question,"['Role', 'NamedIndividual', 'Role']",['theoretical_question'],,['Theory.theoretical_question'],,
Role_Frame_X_schema_finish_conditions,"['Role', 'NamedIndividual', 'Role']",['finish_conditions'],,['X-schema.finish_conditions'],,['condtions for finish transition']
Role_Frame_Death_cause_of_death,"['NamedIndividual', 'Role', 'Role']",['cause_of_death'],,['Death.cause_of_death'],,
Role_Frame_Forced_motion_motion_x_schema,"['Role', 'NamedIndividual', 'Role']",['motion_x-schema'],,['Forced motion.motion_x-schema'],,['effect of forceful action']
Role_Frame_Voting_voter_actions,"['NamedIndividual', 'Role', 'Role']",['voter_actions'],,['Voting.voter_actions'],,"['the debating and voting the voters perform in the voting_process', 'resulting the in the status_change']"
Role_Frame_Life_main_life_goal,"['NamedIndividual', 'Role', 'Role']",['main_life_goal'],,['Life.main_life_goal'],,
Role_Frame_Draw_a_picture_Audience,"['NamedIndividual', 'Role', 'Role']",['Audience'],,['Draw a picture.Audience'],,
Role_Frame_Happiness_cause_of_emotion,"['NamedIndividual', 'Role', 'Role']",['cause_of_emotion'],,['Happiness.cause_of_emotion'],,
Role_Frame_Injurious_gun_use_gun_user,"['NamedIndividual', 'Role', 'Role']",['gun_user'],['person'],['Injurious gun use.gun_user'],,['person who (possibly unintentionally) fires the gun at injured_party']
Role_Frame_Physical_harm_harmful_effect_process,"['NamedIndividual', 'Role', 'Role']",['harmful_effect_process'],,['Physical harm.harmful_effect_process'],,['(negatively) affects some physical attribute (e.g. wholeness)']
Role_Frame_Firmness_firmness_entity,"['NamedIndividual', 'Role', 'Role']",['firmness_entity'],['Complex_physical_object'],['Firmness.firmness_entity'],,
Role_Frame_Directed_emotion_experiencer,"['Role', 'NamedIndividual', 'Role']",['experiencer'],,['Directed emotion.experiencer'],['Experiencer'],
Role_Frame_Firearm_use_of_weapon,"['Role', 'NamedIndividual', 'Role']",['use_of_weapon'],,['Firearm.use_of_weapon'],,['See separate Weapon use frame for more roles']
Role_Frame_Economy_purpose_of_economy,"['NamedIndividual', 'Role', 'Role']",['purpose_of_economy'],,['Economy.purpose_of_economy'],,
Role_Frame_Vehicle_driver,"['NamedIndividual', 'Role', 'Role']",['driver'],,['Vehicle.driver'],,
Role_Frame_Hunger_object_hungered_for,"['Role', 'NamedIndividual', 'Role']",['object_hungered_for'],,['Hunger.object_hungered_for'],,
Role_Frame_Complex_physical_object_object_shape,"['Role', 'NamedIndividual', 'Role']",['object_shape'],,['Complex physical object.object_shape'],,
Role_Frame_Attacking_reason_for_attack,"['NamedIndividual', 'Role', 'Role']",['reason_for_attack'],,['Attacking.reason_for_attack'],,
Role_Frame_Trust_emotion_reason,"['Role', 'NamedIndividual', 'Role']",['reason'],,['Trust emotion.reason'],,
Role_Frame_Animal_life_cycle_animal_life_cycle_maturation_stage,"['NamedIndividual', 'Role', 'Role']",['animal_life_cycle_maturation_stage'],,['Animal life cycle.animal_life_cycle_maturation_stage'],,
Role_Frame_Bully_bullied,"['Role', 'NamedIndividual', 'Role']",['bullied'],,['Bully.bullied'],,
Role_Frame_Anger_angry_action,"['NamedIndividual', 'Role', 'Role']",['angry_action'],,['Anger.angry_action'],,
Role_Frame_Motion_along_a_path_path,"['Role', 'NamedIndividual', 'Role']",['path'],,['Motion along a path.path'],,"[""mover's intermediate locations""]"
Role_Frame_Work_scenario_work_activity,"['Role', 'NamedIndividual', 'Role']",['work_activity'],['x-schema'],['Work scenario.work_activity'],,['action(s) that worker performs']
Role_Frame_Motion_away_from_a_location_mover,"['NamedIndividual', 'Role', 'Role']",['mover'],,['Motion away from a location.mover'],,
Role_Frame_Government_institution_responsibilities,"['NamedIndividual', 'Role', 'Role']",['responsibilities'],,['Government institution.responsibilities'],,"[""government's responsibilities""]"
Role_Frame_Motion_affecting_objects_mover_location,"['NamedIndividual', 'Role', 'Role']",['mover_location'],,['Motion-affecting objects.mover_location'],,
Role_Frame_Nation_nation_citizens,"['Role', 'NamedIndividual', 'Role']",['nation_citizens'],,['Nation.nation_citizens'],,
Role_Frame_Vehicular_motion_motion_x_schema,"['NamedIndividual', 'Role', 'Role']",['motion_x-schema'],['process'],['Vehicular motion.motion_x-schema'],,['motion of vehicle']
Role_Frame_Gain_possession_possession,"['NamedIndividual', 'Role', 'Role']",['possession'],,['Gain possession.possession'],,
Role_Frame_Barrier_barrier_object,"['NamedIndividual', 'Role', 'Role']",['barrier_object'],['physical entity'],['Barrier.barrier_object'],['Barrier'],
Role_Frame_Discovery_Discoverer,"['NamedIndividual', 'Role', 'Role']",['Discoverer'],['person'],['Discovery.Discoverer'],['Cognizer'],
Role_Frame_Eating_eater,"['Role', 'NamedIndividual', 'Role']",['eater'],,['Eating.eater'],,
Role_Frame_Media_media_message,"['NamedIndividual', 'Role', 'Role']",['media_message'],,['Media.media_message'],,
Role_Frame_Government_decision_making_entity_under_consideration_status_change,"['NamedIndividual', 'Role', 'Role']",['entity_under_consideration_status_change'],,['Government decision making.entity_under_consideration_status_change'],,
Role_Frame_Machine_machine_software,"['Role', 'NamedIndividual', 'Role']",['machine_software'],,['Machine.machine_software'],,
Role_Frame_Experiencing_a_negative_state_standard,"['NamedIndividual', 'Role', 'Role']",['standard'],,['Experiencing a negative state.standard'],,
Role_Frame_Government_institution_position_duties,"['Role', 'NamedIndividual', 'Role']",['position_duties'],,['Government institution.position_duties'],,['responsibilities of each position']
Role_Frame_Position_job_holder_actions,"['Role', 'NamedIndividual', 'Role']",['job_holder_actions'],,['Position.job_holder_actions'],,
Role_Frame_Evaluation_standard,"['Role', 'NamedIndividual', 'Role']",['standard'],,['Evaluation.standard'],,['standard by which evaluee is being judged']
Role_Frame_Nurturance_nurtured,"['NamedIndividual', 'Role', 'Role']",['nurtured'],,['Nurturance.nurtured'],,
Role_Frame_Theft_victim,"['NamedIndividual', 'Role', 'Role']",['victim'],,['Theft.victim'],,
Role_Frame_Stability_stability_scale,"['NamedIndividual', 'Role', 'Role']",['stability_scale'],,['Stability.stability_scale'],,['scale']
Role_Frame_Motion_with_respect_to_an_undesirable_entity_mover,"['Role', 'NamedIndividual', 'Role']",['mover'],,['Motion with respect to an undesirable entity.mover'],,
Role_Frame_Moral_corruption_corruption_affectee,"['NamedIndividual', 'Role', 'Role']",['corruption_affectee'],,['Moral corruption.corruption_affectee'],,
Role_Frame_Employment_employer_employee_relation,"['Role', 'NamedIndividual', 'Role']",['employer-employee_relation'],,['Employment.employer-employee_relation'],,
Role_Frame_Relation_entity_2,"['NamedIndividual', 'Role', 'Role']",['entity_2'],,['Relation.entity_2'],['Entity_2'],
Role_Frame_Knowing_idea,"['NamedIndividual', 'Role', 'Role']",['idea'],,['Knowing.idea'],,
Role_Frame_Judicial_decision_making_deliberation,"['NamedIndividual', 'Role', 'Role']",['deliberation'],,['Judicial decision-making.deliberation'],,
Role_Frame_Desiring_desired_situation,"['Role', 'NamedIndividual', 'Role']",['desired_situation'],,['Desiring.desired_situation'],,
Role_Frame_Causation_cause,"['NamedIndividual', 'Role', 'Role']",['cause'],,['Causation.cause'],['Cause'],
Role_Frame_Impurity_Impure_thing,"['Role', 'NamedIndividual', 'Role']",['Impure_thing'],,['Impurity.Impure_thing'],,
Role_Frame_Relationship_change_in_relationship_intensity,"['NamedIndividual', 'Role', 'Role']",['change_in_relationship_intensity'],,['Relationship.change_in_relationship_intensity'],,
Role_Frame_Treating_a_physical_affliction_doctors,"['Role', 'NamedIndividual', 'Role']",['doctors'],,['Treating a physical affliction.doctors'],,
Role_Frame_Complex_physical_object_object_part_relations,"['Role', 'NamedIndividual', 'Role']",['object_part_relations'],,['Complex physical object.object_part_relations'],,
Role_Frame_Process_x_schema,"['NamedIndividual', 'Role', 'Role']",['x-schema'],,['Process.x-schema'],,
Role_Frame_Nation_national_government,"['NamedIndividual', 'Role', 'Role']",['national_government'],,['Nation.national_government'],,
Role_Frame_Heating_fluid_container_pressure,"['Role', 'NamedIndividual', 'Role']",['container_pressure'],,['Heating fluid.container_pressure'],,['level of pressure in the container']
Role_Frame_Organization_organization_roles,"['NamedIndividual', 'Role', 'Role']",['organization_roles'],,['Organization.organization_roles'],,
Role_Frame_Straightness_property_of_being_straight,"['Role', 'NamedIndividual', 'Role']",['property_of_being_straight'],,['Straightness.property_of_being_straight'],,
Role_Frame_Government_decision_making_entity_under_consideration,"['Role', 'NamedIndividual', 'Role']",['entity_under_consideration'],,['Government decision making.entity_under_consideration'],,
Role_Frame_Cancer_cancer_patient,"['NamedIndividual', 'Role', 'Role']",['cancer_patient'],,['Cancer.cancer_patient'],,
Role_Frame_Legislative_branch_legislative_action,"['NamedIndividual', 'Role', 'Role']",['legislative_action'],['x-schema'],['Legislative branch.legislative_action'],,
Role_Frame_Trust_emotion_trust_reason,"['NamedIndividual', 'Role', 'Role']",['trust_reason'],,['Trust emotion.trust_reason'],,
Role_Frame_Motion_along_a_path_mover,"['Role', 'NamedIndividual', 'Role']",['mover'],['Entity'],['Motion along a path.mover'],,['from Motion']
Role_Frame_Decision_making_decision_maker,"['NamedIndividual', 'Role', 'Role']",['decision_maker'],,['Decision making.decision_maker'],['Cognizer'],['the person or group of people making the decision']
Role_Frame_Reasoning_reasoner,"['NamedIndividual', 'Role', 'Role']",['reasoner'],,['Reasoning.reasoner'],,
Role_Frame_Insanity_cause_of_insanity,"['NamedIndividual', 'Role', 'Role']",['cause_of_insanity'],,['Insanity.cause_of_insanity'],,
Role_Frame_Legality_legality_of_action,"['Role', 'NamedIndividual', 'Role']",['legality_of_action'],['scale?'],['Legality.legality_of_action'],,['illegal or legal']
Role_Frame_Thinking_about_thinker,"['NamedIndividual', 'Role', 'Role']",['thinker'],,['Thinking about.thinker'],,
Role_Frame_Life_life_companion,"['Role', 'NamedIndividual', 'Role']",['life_companion'],,['Life.life_companion'],,
Role_Frame_Fluid_containment_container_capacity,"['Role', 'NamedIndividual', 'Role']",['container_capacity'],,['Fluid containment.container_capacity'],,
Role_Frame_Legality_legal_code,"['Role', 'NamedIndividual', 'Role']",['legal_code'],,['Legality.legal_code'],,['legal code']
Role_Frame_Judgment_normative_judged_action,"['NamedIndividual', 'Role', 'Role']",['normative_judged_action'],,['Judgment.normative_judged_action'],,['judged_action conforms to standards']
Role_Frame_Voting_proposed_decision_status_change,"['Role', 'NamedIndividual', 'Role']",['proposed_decision_status_change'],,['Voting.proposed_decision_status_change'],,['change from under approval to approved or failed']
Role_Frame_Directed_emotion_degree,"['Role', 'NamedIndividual', 'Role']",['degree'],,['Directed emotion.degree'],,
Role_Frame_Building_change_in_integrity,"['NamedIndividual', 'Role', 'Role']",['change_in_integrity'],,['Building.change_in_integrity'],,
