Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
194,5944,194,1,frustration,0,0,Emotion_directed,frustration,False,2
194,5945,194,1,and,0,0,_,and,False,3
194,5946,194,1,humiliation,0,0,Experiencer_focus,humiliation,False,4
194,5947,194,1,.,0,0,_,.,False,5
194,5948,194,2,I,0,0,_,I,False,6
194,5949,194,2,'m,0,0,_,',False,7
194,5950,194,2,no,0,0,_,no,False,8
194,5951,194,2,Sasaru,0,0,_,Sasaru,False,9
194,5952,194,2,",",0,0,_,",",False,10
194,5953,194,2,but,0,0,_,but,False,11
194,5954,194,2,normally,0,0,_,normally,False,12
194,5955,194,2,I,0,0,_,I,False,13
194,5956,194,2,could,0,0,Possibility,could,False,14
194,5957,194,2,have,0,0,_,have,False,15
195,5958,195,0,was,0,0,_,be,False,-15
195,5959,195,0,paralyzing,0,0,Experiencer_obj,paralyze,False,-14
195,5960,195,0,.,0,0,_,.,False,-13
195,5961,195,1,They,0,0,_,they,False,-12
195,5962,195,1,were,0,0,_,be,False,-11
195,5963,195,1,human,0,0,People,human,False,-10
195,5964,195,1,",",0,0,_,",",False,-9
195,5965,195,1,or,0,0,_,or,False,-8
195,5966,195,1,what,0,0,_,what,False,-7
195,5967,195,1,amounted,0,0,_,amount,False,-6
195,5968,195,1,to,1,0,_,to,False,-5
195,5969,195,1,human,0,0,People,human,False,-4
195,5970,195,1,considering,1,1,Cogitation,consider,False,-3
195,5971,195,1,their,0,0,_,their,False,-2
195,5972,195,1,minds,0,0,_,mind,False,-1
195,5973,195,1,burned,1,1,Cause_harm,burn,True,0
195,5974,195,1,with,1,0,_,with,False,1
195,5975,195,1,madness,0,0,_,madness,False,2
195,5976,195,1,",",0,0,_,",",False,3
195,5977,195,1,but,0,0,Concessive,but,False,4
195,5978,195,1,with,1,0,_,with,False,5
195,5979,195,1,the,0,0,_,the,False,6
195,5980,195,1,wasted,1,1,_,waste,False,7
195,5981,195,1,look,0,0,_,look,False,8
195,5982,195,1,of,0,0,_,of,False,9
195,5983,195,1,corpses,0,0,_,corpse,False,10
195,5984,195,1,and,0,0,_,and,False,11
195,5985,195,1,sparse,0,0,_,sparse,False,12
195,5986,195,1,streams,0,0,Natural_features,stream,False,13
195,5987,195,1,of,0,0,_,of,False,14
195,5988,195,1,unkempt,0,0,_,unkempt,False,15
196,5989,196,0,.,0,0,_,.,False,-15
196,5990,196,1,As,0,0,_,as,False,-14
196,5991,196,1,he,0,0,_,he,False,-13
196,5992,196,1,trudged,0,0,Self_motion,trudge,False,-12
196,5993,196,1,up,0,0,Locative_relation,up,False,-11
196,5994,196,1,the,0,0,_,the,False,-10
196,5995,196,1,stairs,0,0,Connecting_architecture,stair,False,-9
196,5996,196,1,and,0,0,_,and,False,-8
196,5997,196,1,out,0,0,_,out,False,-7
196,5998,196,1,into,0,0,Goal,into,False,-6
196,5999,196,1,the,0,0,_,the,False,-5
196,6000,196,1,light,0,0,Location_of_light,light,False,-4
196,6001,196,1,",",0,0,_,",",False,-3
196,6002,196,1,his,0,0,_,his,False,-2
196,6003,196,1,heart,0,0,Body_parts,heart,False,-1
196,6004,196,1,burned,1,1,Fire_burning,burn,True,0
196,6005,196,1,with,1,0,_,with,False,1
196,6006,196,1,longing,0,0,Desiring,longing,False,2
196,6007,196,1,.,0,0,_,.,False,3
196,6008,196,2,#,0,0,_,#,False,4
196,6009,196,2,He,0,0,_,he,False,5
196,6010,196,2,started,0,0,Activity_start,start,False,6
196,6011,196,2,his,0,0,_,his,False,7
196,6012,196,2,own,0,0,_,own,False,8
196,6013,196,2,collection,0,0,Aggregate,collection,False,9
196,6014,196,2,with,1,0,_,with,False,10
196,6015,196,2,the,0,0,_,the,False,11
196,6016,196,2,12,0,0,_,12,False,12
196,6017,196,2,xu,0,0,_,xu,False,13
196,6018,196,2,stamp,0,0,_,stamp,False,14
196,6019,196,2,of,0,0,_,of,False,15
197,6020,197,0,watching,0,0,Perception_active,watch,False,-15
197,6021,197,0,him,0,0,_,he,False,-14
197,6022,197,0,shove,0,0,Cause_motion,shove,False,-13
197,6023,197,0,his,0,0,_,his,False,-12
197,6024,197,0,hat,0,0,Accoutrements,hat,False,-11
197,6025,197,0,back,0,0,_,back,False,-10
197,6026,197,0,onto,0,0,_,onto,False,-9
197,6027,197,0,his,0,0,_,his,False,-8
197,6028,197,0,crusted,0,0,_,crust,False,-7
197,6029,197,0,hair,0,0,Body_parts,hair,False,-6
197,6030,197,0,.,0,0,_,.,False,-5
197,6031,197,1,His,0,0,_,his,False,-4
197,6032,197,1,sharp,1,0,Measurable_attributes,sharp,False,-3
197,6033,197,1,green,0,0,Color,green,False,-2
197,6034,197,1,eyes,0,0,Body_parts,eye,False,-1
197,6035,197,1,burned,1,1,Fire_burning,burn,True,0
197,6036,197,1,with,1,0,_,with,False,1
197,6037,197,1,irritation,0,0,Emotion_directed,irritation,False,2
197,6038,197,1,before,0,0,Time_vector,before,False,3
197,6039,197,1,he,0,0,_,he,False,4
197,6040,197,1,turned,0,0,Self_motion,turn,False,5
197,6041,197,1,and,0,0,_,and,False,6
197,6042,197,1,walked,0,0,Self_motion,walk,False,7
197,6043,197,1,into,0,0,_,into,False,8
197,6044,197,1,the,0,0,_,the,False,9
197,6045,197,1,general,0,0,_,general,False,10
197,6046,197,1,store,0,0,Locale_by_use,store,False,11
197,6047,197,1,.,0,0,_,.,False,12
197,6048,197,2,//,0,0,_,//,False,13
197,6049,197,2,``,0,0,_,`,False,14
197,6050,197,2,Do,0,0,_,do,False,15
198,6051,198,0,her,0,0,_,she,False,-15
198,6052,198,0,voice,0,0,Make_noise,voice,False,-14
198,6053,198,0,",",0,0,_,",",False,-13
198,6054,198,0,and,0,0,_,and,False,-12
198,6055,198,0,when,0,0,Temporal_collocation,when,False,-11
198,6056,198,0,she,0,0,_,she,False,-10
198,6057,198,0,leaves,0,0,Departing,leave,False,-9
198,6058,198,0,",",0,0,_,",",False,-8
198,6059,198,0,you,0,0,_,you,False,-7
198,6060,198,0,follow,0,0,Cotheme,follow,False,-6
198,6061,198,0,.,0,0,_,.,False,-5
198,6062,198,1,#,0,0,_,#,False,-4
198,6063,198,1,His,0,0,_,his,False,-3
198,6064,198,1,lungs,0,0,Body_parts,lung,False,-2
198,6065,198,1,still,0,0,Continued_state_of_affairs,still,False,-1
198,6066,198,1,burn,1,0,Fire_burning,burn,True,0
198,6067,198,1,like,0,0,Similarity,like,False,1
198,6068,198,1,love,0,0,_,love,False,2
198,6069,198,1,or,0,0,_,or,False,3
198,6070,198,1,cancer,0,0,Medical_conditions,cancer,False,4
198,6071,198,1,from,1,0,_,from,False,5
198,6072,198,1,the,0,0,_,the,False,6
198,6073,198,1,run,0,0,_,run,False,7
198,6074,198,1,.,0,0,_,.,False,8
198,6075,198,2,He,0,0,_,he,False,9
198,6076,198,2,wonders,0,0,Cogitation,wonder,False,10
198,6077,198,2,.,0,0,_,.,False,11
198,6078,198,3,There,0,0,Existence,there,False,12
198,6079,198,3,is,0,0,Existence,be,False,13
198,6080,198,3,no,0,0,_,no,False,14
198,6081,198,3,girl,0,0,People,girl,False,15
199,6082,199,0,as,0,0,_,as,False,-15
199,6083,199,0,it,0,0,_,it,False,-14
199,6084,199,0,was,0,0,_,be,False,-13
199,6085,199,0,supposed,0,0,_,suppose,False,-12
199,6086,199,0,to,0,0,_,to,False,-11
199,6087,199,0,",",0,0,_,",",False,-10
199,6088,199,0,either,0,0,_,either,False,-9
199,6089,199,0,",",0,0,_,",",False,-8
199,6090,199,0,and,0,0,_,and,False,-7
199,6091,199,0,he,0,0,_,he,False,-6
199,6092,199,0,felt,1,0,Perception_experience,feel,False,-5
199,6093,199,0,a,0,0,_,a,False,-4
199,6094,199,0,fresh,1,0,Age,fresh,False,-3
199,6095,199,0,",",0,0,_,",",False,-2
199,6096,199,0,lavalike,0,0,_,lavalike,False,-1
199,6097,199,0,burn,1,1,Fire_burning,burn,True,0
199,6098,199,0,of,0,0,_,of,False,1
199,6099,199,0,fury,0,0,Emotion_directed,fury,False,2
199,6100,199,0,.,0,0,_,.,False,3
199,6101,199,1,The,0,0,_,the,False,4
199,6102,199,1,Peeps,0,0,_,peep,False,5
199,6103,199,1,might,0,0,Likelihood,might,False,6
199,6104,199,1,not,0,0,_,not,False,7
199,6105,199,1,actually,0,0,_,actually,False,8
199,6106,199,1,have,0,0,_,have,False,9
199,6107,199,1,executed,0,0,Execution,execute,False,10
199,6108,199,1,her,0,0,_,she,False,11
199,6109,199,1,",",0,0,_,",",False,12
199,6110,199,1,but,0,0,_,but,False,13
199,6111,199,1,it,0,0,_,it,False,14
199,6112,199,1,seemed,0,0,Give_impression,seem,False,15
200,6113,200,0,favorite,0,0,_,favorite,False,-15
200,6114,200,0,outfit,0,0,Clothing,outfit,False,-14
200,6115,200,0,",",0,0,_,",",False,-13
200,6116,200,0,again,0,0,_,again,False,-12
200,6117,200,0,",",0,0,_,",",False,-11
200,6118,200,0,for,0,0,_,for,False,-10
200,6119,200,0,the,0,0,_,the,False,-9
200,6120,200,0,fifth,0,0,Ordinal_numbers,fifth,False,-8
200,6121,200,0,day,0,0,Calendric_unit,day,False,-7
200,6122,200,0,in,1,0,_,in,False,-6
200,6123,200,0,a,0,0,_,a,False,-5
200,6124,200,0,row,1,0,_,row,False,-4
200,6125,200,0,.,0,0,_,.,False,-3
200,6126,200,1,A,0,0,_,a,False,-2
200,6127,200,1,slow,1,0,Taking_time,slow,False,-1
200,6128,200,1,burn,1,0,Fire_burning,burn,True,0
200,6129,200,1,of,0,0,_,of,False,1
200,6130,200,1,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
200,6131,200,1,rose,1,0,Expansion,rise,False,3
200,6132,200,1,from,0,0,Delimitation_of_diversity,from,False,4
200,6133,200,1,my,0,0,_,my,False,5
200,6134,200,1,neck,0,0,Body_parts,neck,False,6
200,6135,200,1,to,0,0,Delimitation_of_diversity,to,False,7
200,6136,200,1,my,0,0,_,my,False,8
200,6137,200,1,ears,0,0,Body_parts,ear,False,9
200,6138,200,1,.,0,0,_,.,False,10
200,6139,200,2,I,0,0,_,I,False,11
200,6140,200,2,was,0,0,_,be,False,12
200,6141,200,2,thankful,0,0,Emotions_by_stimulus,thankful,False,13
200,6142,200,2,my,0,0,_,my,False,14
200,6143,200,2,dark,0,0,_,dark,False,15
201,6144,201,0,she,0,0,_,she,False,-15
201,6145,201,0,'s,0,0,_,be,False,-14
201,6146,201,0,gone,0,0,Motion,gone,False,-13
201,6147,201,0,.,0,0,_,.,False,-12
201,6148,201,1,He,0,0,_,he,False,-11
201,6149,201,1,stares,0,0,Perception_active,stare,False,-10
201,6150,201,1,down,0,0,_,down,False,-9
201,6151,201,1,.,0,0,_,.,False,-8
201,6152,201,2,Mourning,0,0,Experiencer_focus,mourn,False,-7
201,6153,201,2,her,0,0,_,she,False,-6
201,6154,201,2,.,0,0,_,.,False,-5
201,6155,201,3,Letting,0,0,Preventing_or_letting,let,False,-4
201,6156,201,3,his,0,0,_,his,False,-3
201,6157,201,3,grief,0,0,Emotion_directed,grief,False,-2
201,6158,201,3,slowly,0,0,Taking_time,slowly,False,-1
201,6159,201,3,burn,1,1,_,burn,True,0
201,6160,201,3,into,1,0,_,into,False,1
201,6161,201,3,rage,0,0,Emotion_directed,rage,False,2
201,6162,201,3,.,0,0,_,.,False,3
201,6163,201,4,He,0,0,_,he,False,4
201,6164,201,4,gently,0,0,_,gently,False,5
201,6165,201,4,reaches,0,0,Self_motion,reach,False,6
201,6166,201,4,up,0,0,_,up,False,7
201,6167,201,4,and,0,0,_,and,False,8
201,6168,201,4,closes,0,0,Closure,close,False,9
201,6169,201,4,her,0,0,_,she,False,10
201,6170,201,4,eyes,0,0,Body_parts,eye,False,11
201,6171,201,4,.,0,0,_,.,False,12
201,6172,201,5,Then,0,0,_,then,False,13
201,6173,201,5,he,0,0,_,he,False,14
201,6174,201,5,looks,0,0,Perception_active,look,False,15
202,6175,202,0,comforter,0,0,_,comforter,False,-15
202,6176,202,0,on,0,0,Spatial_contact,on,False,-14
202,6177,202,0,the,0,0,_,the,False,-13
202,6178,202,0,king-size,0,0,_,king,False,-12
202,6179,202,0,bed,0,0,_,bed,False,-11
202,6180,202,0,.,0,0,_,.,False,-10
202,6181,202,1,It,0,0,_,it,False,-9
202,6182,202,1,was,0,0,_,be,False,-8
202,6183,202,1,littered,0,0,Abounding_with,litter,False,-7
202,6184,202,1,with,0,0,_,with,False,-6
202,6185,202,1,wrappers,0,0,Containers,wrapper,False,-5
202,6186,202,1,.,0,0,_,.,False,-4
202,6187,202,2,My,0,0,_,my,False,-3
202,6188,202,2,cheeks,0,0,Body_parts,cheek,False,-2
202,6189,202,2,were,0,0,_,be,False,-1
202,6190,202,2,burning,1,0,Fire_burning,burn,True,0
202,6191,202,2,with,1,0,_,with,False,1
202,6192,202,2,shame,0,0,Experiencer_focus,shame,False,2
202,6193,202,2,and,0,0,_,and,False,3
202,6194,202,2,calories,0,0,_,calorie,False,4
202,6195,202,2,.,0,0,_,.,False,5
202,6196,202,3,Tomorrow,0,0,Calendric_unit,tomorrow,False,6
202,6197,202,3,",",0,0,_,",",False,7
202,6198,202,3,I,0,0,_,I,False,8
202,6199,202,3,promised,0,0,Commitment,promise,False,9
202,6200,202,3,myself,0,0,_,myself,False,10
202,6201,202,3,solemnly,0,0,_,solemnly,False,11
202,6202,202,3,.,0,0,_,.,False,12
202,6203,202,4,And,0,0,_,and,False,13
202,6204,202,4,when,0,0,Temporal_collocation,when,False,14
202,6205,202,4,tomorrow,0,0,Calendric_unit,tomorrow,False,15
203,6206,203,0,father,0,0,Kinship,father,False,-13
203,6207,203,0,had,0,0,_,have,False,-12
203,6208,203,0,said.,0,0,Statement,say,False,-11
203,6209,203,0,``,0,0,_,`,False,-10
203,6210,203,1,He,0,0,_,he,False,-9
203,6211,203,1,brings,0,0,Bringing,bring,False,-8
203,6212,203,1,meat,0,0,Food,meat,False,-7
203,6213,203,1,for,0,0,_,for,False,-6
203,6214,203,1,our,0,0,_,our,False,-5
203,6215,203,1,lodge.,0,0,Buildings,lodge,False,-4
203,6216,203,1,``,0,0,_,`,False,-3
203,6217,203,2,Cries-at-Moon,0,0,Communication_noise,cry,False,-2
203,6218,203,2,had,0,0,_,have,False,-1
203,6219,203,2,burned,1,1,Fire_burning,burn,True,0
203,6220,203,2,with,1,0,_,with,False,1
203,6221,203,2,shame,0,0,Experiencer_focus,shame,False,2
203,6222,203,2,.,0,0,_,.,False,3
203,6223,203,3,He,0,0,_,he,False,4
203,6224,203,3,was,0,0,_,be,False,5
203,6225,203,3,a,0,0,_,a,False,6
203,6226,203,3,year,0,0,Measure_duration,year,False,7
203,6227,203,3,older,0,0,Age,old,False,8
203,6228,203,3,than,0,0,_,than,False,9
203,6229,203,3,his,0,0,_,his,False,10
203,6230,203,3,brother-he,0,0,Kinship,brother,False,11
203,6231,203,3,had,0,0,_,have,False,12
203,6232,203,3,lived,0,0,Residence,live,False,13
203,6233,203,3,through,1,0,_,through,False,14
203,6234,203,3,12,0,0,_,12,False,15
204,6235,204,0,he,0,0,_,he,False,-14
204,6236,204,0,still,0,0,Continued_state_of_affairs,still,False,-13
204,6237,204,0,needs,0,0,Needing,need,False,-12
204,6238,204,0,a,0,0,_,a,False,-11
204,6239,204,0,box,0,0,Containers,box,False,-10
204,6240,204,0,or,0,0,_,or,False,-9
204,6241,204,0,a,0,0,_,a,False,-8
204,6242,204,0,bag,0,0,Containers,bag,False,-7
204,6243,204,0,to,0,0,_,to,False,-6
204,6244,204,0,carry,0,0,Bringing,carry,False,-5
204,6245,204,0,them.,0,0,_,they,False,-4
204,6246,204,0,``,0,0,_,`,False,-3
204,6247,204,1,My,0,0,_,my,False,-2
204,6248,204,1,ears,0,0,Body_parts,ear,False,-1
204,6249,204,1,burned,1,1,Fire_burning,burn,True,0
204,6250,204,1,with,1,0,_,with,False,1
204,6251,204,1,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
204,6252,204,1,.,0,0,_,.,False,3
204,6253,204,2,Some,0,0,Proportional_quantity,some,False,4
204,6254,204,2,detective,0,0,People_by_vocation,detective,False,5
204,6255,204,2,I,0,0,_,I,False,6
204,6256,204,2,was,0,0,_,be,False,7
204,6257,204,2,!,0,0,_,!,False,8
204,6258,204,3,Tom,0,0,_,Tom,False,9
204,6259,204,3,smiled,0,0,Making_faces,smile,False,10
204,6260,204,3,kindly.,0,0,Social_interaction_evaluation,kindly,False,11
204,6261,204,3,``,0,0,_,`,False,12
204,6262,204,4,Thanks,0,0,Judgment_direct_address,thank,False,13
204,6263,204,4,for,0,0,_,for,False,14
205,6264,205,0,and,0,0,_,and,False,-15
205,6265,205,0,valve,0,0,_,valve,False,-14
205,6266,205,0,replacement,0,0,Take_place_of,replacement,False,-13
205,6267,205,0,--,0,0,_,--,False,-12
205,6268,205,0,the,0,0,_,the,False,-11
205,6269,205,0,very,0,0,_,very,False,-10
205,6270,205,0,surgery,0,0,Medical_professionals,surgery,False,-9
205,6271,205,0,she,0,0,_,she,False,-8
205,6272,205,0,had,0,0,_,have,False,-7
205,6273,205,0,rejected,0,0,Respond_to_proposal,reject,False,-6
205,6274,205,0,five,0,0,Cardinal_numbers,five,False,-5
205,6275,205,0,months,0,0,Calendric_unit,month,False,-4
205,6276,205,0,before,1,0,Time_vector,before,False,-3
205,6277,205,0,.,0,0,_,.,False,-2
205,6278,205,1,#,0,0,_,#,False,-1
205,6279,205,1,Burning,1,1,Fire_burning,burn,True,0
205,6280,205,1,with,1,0,_,with,False,1
205,6281,205,1,anger,0,0,Emotion_directed,anger,False,2
205,6282,205,1,",",0,0,_,",",False,3
205,6283,205,1,I,0,0,_,I,False,4
205,6284,205,1,told,0,0,Telling,tell,False,5
205,6285,205,1,the,0,0,_,the,False,6
205,6286,205,1,astonished,0,0,Experiencer_obj,astonish,False,7
205,6287,205,1,cardiologist,0,0,People_by_vocation,cardiologist,False,8
205,6288,205,1,that,0,0,_,that,False,9
205,6289,205,1,my,0,0,_,my,False,10
205,6290,205,1,mother,0,0,Kinship,mother,False,11
205,6291,205,1,had,0,0,_,have,False,12
205,6292,205,1,rejected,0,0,Respond_to_proposal,reject,False,13
205,6293,205,1,surgery,0,0,Medical_professionals,surgery,False,14
205,6294,205,1,when,0,0,Temporal_collocation,when,False,15
206,6295,206,0,prayer,0,0,Rite,prayer,False,-15
206,6296,206,0,yourself,0,0,_,yourself,False,-14
206,6297,206,0,?,0,0,_,?,False,-13
206,6298,206,1,#,0,0,_,#,False,-12
206,6299,206,1,If,0,0,_,if,False,-11
206,6300,206,1,we,0,0,_,we,False,-10
206,6301,206,1,believe,0,0,Certainty,believe,False,-9
206,6302,206,1,that,0,0,_,that,False,-8
206,6303,206,1,our,0,0,_,our,False,-7
206,6304,206,1,God,0,0,_,God,False,-6
206,6305,206,1,is,0,0,_,be,False,-5
206,6306,206,1,utterly,0,0,_,utterly,False,-4
206,6307,206,1,self,0,0,_,self,False,-3
206,6308,206,1,-communicating,1,1,_,-communicate,False,-2
206,6309,206,1,",",0,0,_,",",False,-1
206,6310,206,1,burning,1,1,Fire_burning,burn,True,0
206,6311,206,1,with,1,0,_,with,False,1
206,6312,206,1,desire,0,0,Desiring,desire,False,2
206,6313,206,1,to,0,0,_,to,False,3
206,6314,206,1,love,0,0,Experiencer_focus,love,False,4
206,6315,206,1,us,0,0,_,we,False,5
206,6316,206,1,mto,0,0,_,mto,False,6
206,6317,206,1,perfect,0,0,Desirability,perfect,False,7
206,6318,206,1,fulfillment,0,0,Experiencer_focus,fulfillment,False,8
206,6319,206,1,and,0,0,_,and,False,9
206,6320,206,1,happiness,0,0,Experiencer_focus,happiness,False,10
206,6321,206,1,",",0,0,_,",",False,11
206,6322,206,1,surely,0,0,Likelihood,surely,False,12
206,6323,206,1,our,0,0,_,our,False,13
206,6324,206,1,fundamental,0,0,Importance,fundamental,False,14
206,6325,206,1,attitude,1,1,_,attitude,False,15
207,6326,207,0,Egypt,0,0,_,Egypt,False,-15
207,6327,207,0,'s,0,0,_,be,False,-14
207,6328,207,0,haphazard,0,0,_,haphazard,False,-13
207,6329,207,0,attempts,0,0,Attempt,attempt,False,-12
207,6330,207,0,to,0,0,_,to,False,-11
207,6331,207,0,modernize,0,0,Cause_to_make_progress,modernize,False,-10
207,6332,207,0,and,0,0,_,and,False,-9
207,6333,207,0,its,0,0,_,its,False,-8
207,6334,207,0,shameless,1,1,Mental_property,shameless,False,-7
207,6335,207,0,embrace,1,1,_,embrace,False,-6
207,6336,207,0,of,0,0,_,of,False,-5
207,6337,207,0,the,0,0,_,the,False,-4
207,6338,207,0,West,0,0,_,west,False,-3
207,6339,207,0,.,0,0,_,.,False,-2
207,6340,207,1,Atta,0,0,_,Atta,False,-1
207,6341,207,1,burned,1,1,Fire_burning,burn,True,0
207,6342,207,1,with,1,0,_,with,False,1
207,6343,207,1,desire,0,0,Desiring,desire,False,2
207,6344,207,1,to,0,0,_,to,False,3
207,6345,207,1,restore,1,1,_,restore,False,4
207,6346,207,1,the,0,0,_,the,False,5
207,6347,207,1,old,1,0,Age,old,False,6
207,6348,207,1,glories,1,1,_,glory,False,7
207,6349,207,1,of,0,0,_,of,False,8
207,6350,207,1,Islam,0,0,_,Islam,False,9
207,6351,207,1,--,0,0,_,--,False,10
207,6352,207,1,though,0,0,Concessive,though,False,11
207,6353,207,1,peaceably,0,0,_,peaceably,False,12
207,6354,207,1,",",0,0,_,",",False,13
207,6355,207,1,at,0,0,_,at,False,14
207,6356,207,1,least,0,0,_,least,False,15
208,6357,208,0,morning,0,0,Calendric_unit,morning,False,-15
208,6358,208,0,on,0,0,Spatial_contact,on,False,-14
208,6359,208,0,a,0,0,_,a,False,-13
208,6360,208,0,tropical,0,0,_,tropical,False,-12
208,6361,208,0,island,0,0,Natural_features,island,False,-11
208,6362,208,0,.,0,0,_,.,False,-10
208,6363,208,1,#,0,0,_,#,False,-9
208,6364,208,1,Cuban,0,0,Origin,cuban,False,-8
208,6365,208,1,salsa,0,0,_,salsa,False,-7
208,6366,208,1,sways,1,1,_,sway,False,-6
208,6367,208,1,with,1,0,_,with,False,-5
208,6368,208,1,joy,0,0,Experiencer_focus,joy,False,-4
208,6369,208,1,.,0,0,_,.,False,-3
208,6370,208,2,It,0,0,_,it,False,-2
208,6371,208,2,also,0,0,_,also,False,-1
208,6372,208,2,burns,1,1,Fire_burning,burn,True,0
208,6373,208,2,with,1,0,_,with,False,1
208,6374,208,2,passion,1,1,_,passion,False,2
208,6375,208,2,-,0,0,_,-,False,3
208,6376,208,2,an,0,0,_,an,False,4
208,6377,208,2,overheated,1,1,_,overheat,False,5
208,6378,208,2,music,0,0,Performing_arts,music,False,6
208,6379,208,2,for,0,0,_,for,False,7
208,6380,208,2,an,0,0,_,an,False,8
208,6381,208,2,overheated,0,0,_,overheat,False,9
208,6382,208,2,island,0,0,Natural_features,island,False,10
208,6383,208,2,",",0,0,_,",",False,11
208,6384,208,2,from,1,0,_,from,False,12
208,6385,208,2,the,0,0,_,the,False,13
208,6386,208,2,sparkling,0,0,Location_of_light,sparkle,False,14
208,6387,208,2,white-sand,0,0,Color,white,False,15
209,6388,209,0,is,0,0,_,be,False,-15
209,6389,209,0,a,0,0,_,a,False,-14
209,6390,209,0,young,0,0,Age,young,False,-13
209,6391,209,0,Chinese,0,0,People_by_origin,chinese,False,-12
209,6392,209,0,who,0,0,_,who,False,-11
209,6393,209,0,has,0,0,_,have,False,-10
209,6394,209,0,spent,1,0,_,spend,False,-9
209,6395,209,0,several,0,0,Quantified_mass,several,False,-8
209,6396,209,0,years,0,0,Measure_duration,year,False,-7
209,6397,209,0,studying,0,0,Education_teaching,study,False,-6
209,6398,209,0,outside,0,0,Interior_profile_relation,outside,False,-5
209,6399,209,0,of,0,0,_,of,False,-4
209,6400,209,0,China,0,0,_,China,False,-3
209,6401,209,0,and,0,0,_,and,False,-2
209,6402,209,0,is,0,0,_,be,False,-1
209,6403,209,0,burning,1,1,Fire_burning,burn,True,0
209,6404,209,0,with,1,0,_,with,False,1
209,6405,209,0,passion,0,0,_,passion,False,2
209,6406,209,0,to,0,0,_,to,False,3
209,6407,209,0,see,1,0,Perception_experience,see,False,4
209,6408,209,0,the,0,0,_,the,False,5
209,6409,209,0,emergence,1,1,Coming_to_be,emergence,False,6
209,6410,209,0,of,0,0,_,of,False,7
209,6411,209,0,a,0,0,_,a,False,8
209,6412,209,0,genuine,0,0,_,genuine,False,9
209,6413,209,0,Christian,0,0,People_by_religion,christian,False,10
209,6414,209,0,intellectual,0,0,_,intellectual,False,11
209,6415,209,0,movement,1,1,_,movement,False,12
209,6416,209,0,in,0,0,Interior_profile_relation,in,False,13
209,6417,209,0,China,0,0,_,China,False,14
209,6418,209,0,.,0,0,_,.,False,15
210,6419,210,0,left,0,0,Departing,leave,False,-14
210,6420,210,0,to,0,0,_,to,False,-13
210,6421,210,0,pay,0,0,_,pay,False,-12
210,6422,210,0,my,0,0,_,my,False,-11
210,6423,210,0,respects,0,0,Judgment,respect,False,-10
210,6424,210,0,to,1,0,_,to,False,-9
210,6425,210,0,the,0,0,_,the,False,-8
210,6426,210,0,group,0,0,Aggregate,group,False,-7
210,6427,210,0,'s,0,0,_,be,False,-6
210,6428,210,0,matriarch,0,0,Kinship,matriarch,False,-5
210,6429,210,0,.,0,0,_,.,False,-4
210,6430,210,1,Ulindi,0,0,_,Ulindi,False,-3
210,6431,210,1,'s,0,0,_,be,False,-2
210,6432,210,1,eyes,0,0,Body_parts,eye,False,-1
210,6433,210,1,burned,1,1,Fire_burning,burn,True,0
210,6434,210,1,with,1,0,_,with,False,1
210,6435,210,1,indignation,0,0,Emotion_directed,indignation,False,2
210,6436,210,1,",",0,0,_,",",False,3
210,6437,210,1,but,0,0,_,but,False,4
